ano,MÊS,regiao,sigla_uf,PRODUTO,producao
2014,SET,NORDESTE,CE,HIDRATADO,"2704,57"
2014,OUT,NORDESTE,CE,HIDRATADO,"3770,121"
2014,NOV,NORDESTE,CE,HIDRATADO,"2189,341"
2014,DEZ,NORDESTE,CE,HIDRATADO,0
2014,JAN,NORDESTE,RN,HIDRATADO,"4246,596"
2014,FEV,NORDESTE,RN,HIDRATADO,"2676,899"
2014,MAR,NORDESTE,RN,HIDRATADO,"1939,603"
2014,ABR,NORDESTE,RN,HIDRATADO,"0,031"
2014,MAI,NORDESTE,RN,HIDRATADO,0
2014,JUN,NORDESTE,RN,HIDRATADO,0
2014,JUL,NORDESTE,RN,HIDRATADO,0
2014,AGO,NORDESTE,RN,HIDRATADO,"2127,219"
2014,SET,NORDESTE,RN,HIDRATADO,"5250,252"
2014,OUT,NORDESTE,RN,HIDRATADO,"3899,982"
2014,NOV,NORDESTE,RN,HIDRATADO,"3135,96"
2014,DEZ,NORDESTE,RN,HIDRATADO,"4161,298"
2014,JAN,NORDESTE,PB,HIDRATADO,"17047,803"
2014,FEV,NORDESTE,PB,HIDRATADO,"13176,353"
2014,MAR,NORDESTE,PB,HIDRATADO,"10819,245"
2014,ABR,NORDESTE,PB,HIDRATADO,"8078,449"
2014,MAI,NORDESTE,PB,HIDRATADO,"1450,513"
2014,JUN,NORDESTE,PB,HIDRATADO,"193,429"
2014,JUL,NORDESTE,PB,HIDRATADO,"5316,831"
2014,AGO,NORDESTE,PB,HIDRATADO,"11245,578"
2014,SET,NORDESTE,PB,HIDRATADO,"14820,071"
2014,OUT,NORDESTE,PB,HIDRATADO,"17609,227"
2014,NOV,NORDESTE,PB,HIDRATADO,"20171,579"
2014,DEZ,NORDESTE,PB,HIDRATADO,"20279,414"
2014,JAN,NORDESTE,PE,HIDRATADO,"18404,458"
2014,FEV,NORDESTE,PE,HIDRATADO,"15650,833"
2014,MAR,NORDESTE,PE,HIDRATADO,"10307,688"
2014,ABR,NORDESTE,PE,HIDRATADO,"9824,477"
2014,MAI,NORDESTE,PE,HIDRATADO,"1542,979"
2014,JUN,NORDESTE,PE,HIDRATADO,"357,292"
2014,JUL,NORDESTE,PE,HIDRATADO,"528,923"
2014,AGO,NORDESTE,PE,HIDRATADO,"1503,515"
2014,SET,NORDESTE,PE,HIDRATADO,"12677,533"
2014,OUT,NORDESTE,PE,HIDRATADO,"19288,182"
2014,NOV,NORDESTE,PE,HIDRATADO,"26268,591"
2014,DEZ,NORDESTE,PE,HIDRATADO,"26877,961"
2014,JAN,NORDESTE,AL,HIDRATADO,"29975,127"
2014,FEV,NORDESTE,AL,HIDRATADO,"27465,163"
2014,MAR,NORDESTE,AL,HIDRATADO,"24149,715"
2014,ABR,NORDESTE,AL,HIDRATADO,"7734,587"
2014,MAI,NORDESTE,AL,HIDRATADO,"423,471"
2014,JUN,NORDESTE,AL,HIDRATADO,0
2014,JUL,NORDESTE,AL,HIDRATADO,"896,058"
2014,AGO,NORDESTE,AL,HIDRATADO,"2566,295"
2014,SET,NORDESTE,AL,HIDRATADO,"4533,688"
2014,OUT,NORDESTE,AL,HIDRATADO,"13831,604"
2014,NOV,NORDESTE,AL,HIDRATADO,"13594,994"
2014,DEZ,NORDESTE,AL,HIDRATADO,"18708,764"
2014,JAN,NORDESTE,SE,HIDRATADO,"12771,564"
2014,FEV,NORDESTE,SE,HIDRATADO,"11554,689"
2014,MAR,NORDESTE,SE,HIDRATADO,"11028,758"
2014,ABR,NORDESTE,SE,HIDRATADO,"2206,434"
2014,MAI,NORDESTE,SE,HIDRATADO,"174,07"
2014,JUN,NORDESTE,SE,HIDRATADO,0
2014,JUL,NORDESTE,SE,HIDRATADO,"1,554"
2014,AGO,NORDESTE,SE,HIDRATADO,0
2014,SET,NORDESTE,SE,HIDRATADO,"1544,987"
2014,OUT,NORDESTE,SE,HIDRATADO,"6237,293"
2014,NOV,NORDESTE,SE,HIDRATADO,"12201,762"
2014,DEZ,NORDESTE,SE,HIDRATADO,"16507,262"
2014,JAN,NORDESTE,BA,HIDRATADO,"5,689"
2014,FEV,NORDESTE,BA,HIDRATADO,"34,428"
2014,MAR,NORDESTE,BA,HIDRATADO,0
2014,ABR,NORDESTE,BA,HIDRATADO,"7328,31"
2014,MAI,NORDESTE,BA,HIDRATADO,"14161,643"
2014,JUN,NORDESTE,BA,HIDRATADO,"12341,445"
2014,JUL,NORDESTE,BA,HIDRATADO,"15248,018"
2014,AGO,NORDESTE,BA,HIDRATADO,"13924,934"
2014,SET,NORDESTE,BA,HIDRATADO,"15506,826"
2014,OUT,NORDESTE,BA,HIDRATADO,"13357,367"
2014,NOV,NORDESTE,BA,HIDRATADO,"10884,583"
2014,DEZ,NORDESTE,BA,HIDRATADO,"5727,614"
2014,JAN,SUDESTE,MG,HIDRATADO,"3590,35"
2014,FEV,SUDESTE,MG,HIDRATADO,"1600,825"
2014,MAR,SUDESTE,MG,HIDRATADO,"10581,761"
2014,ABR,SUDESTE,MG,HIDRATADO,"85453,041"
2014,MAI,SUDESTE,MG,HIDRATADO,"187373,075"
2014,JUN,SUDESTE,MG,HIDRATADO,"216125,703"
2014,JUL,SUDESTE,MG,HIDRATADO,"216657,465"
2014,AGO,SUDESTE,MG,HIDRATADO,"225913,212"
2014,SET,SUDESTE,MG,HIDRATADO,"252109,307"
2014,OUT,SUDESTE,MG,HIDRATADO,"222715,464"
2014,NOV,SUDESTE,MG,HIDRATADO,"114566,525"
2014,DEZ,SUDESTE,MG,HIDRATADO,"44378,881"
2014,JAN,SUDESTE,ES,HIDRATADO,"6436,064"
2014,FEV,SUDESTE,ES,HIDRATADO,"2316,048"
2014,MAR,SUDESTE,ES,HIDRATADO,0
2014,ABR,SUDESTE,ES,HIDRATADO,"1376,963"
2014,MAI,SUDESTE,ES,HIDRATADO,"4339,241"
2014,JUN,SUDESTE,ES,HIDRATADO,"1927,337"
2014,JUL,SUDESTE,ES,HIDRATADO,"2928,894"
2014,AGO,SUDESTE,ES,HIDRATADO,"4538,675"
2014,SET,SUDESTE,ES,HIDRATADO,"6576,738"
2014,OUT,SUDESTE,ES,HIDRATADO,"9043,225"
2014,NOV,SUDESTE,ES,HIDRATADO,"8821,963"
2014,DEZ,SUDESTE,ES,HIDRATADO,"7349,708"
2014,JAN,SUDESTE,RJ,HIDRATADO,0
2014,FEV,SUDESTE,RJ,HIDRATADO,0
2014,MAR,SUDESTE,RJ,HIDRATADO,0
2014,ABR,SUDESTE,RJ,HIDRATADO,0
2014,MAI,SUDESTE,RJ,HIDRATADO,"4386,777"
2014,JUN,SUDESTE,RJ,HIDRATADO,"13508,352"
2014,JUL,SUDESTE,RJ,HIDRATADO,"14332,418"
2014,AGO,SUDESTE,RJ,HIDRATADO,"17177,501"
2014,SET,SUDESTE,RJ,HIDRATADO,"21134,394"
2014,OUT,SUDESTE,RJ,HIDRATADO,"15141,5"
2014,NOV,SUDESTE,RJ,HIDRATADO,"2362,904"
2014,DEZ,SUDESTE,RJ,HIDRATADO,"441,294"
2014,JAN,SUDESTE,SP,HIDRATADO,"31298,938"
2014,FEV,SUDESTE,SP,HIDRATADO,"33080,633"
2014,MAR,SUDESTE,SP,HIDRATADO,"90264,426"
2014,ABR,SUDESTE,SP,HIDRATADO,"534414,945"
2014,MAI,SUDESTE,SP,HIDRATADO,"896395,191"
2014,JUN,SUDESTE,SP,HIDRATADO,"1018406,461"
2014,JUL,SUDESTE,SP,HIDRATADO,"941656,11"
2014,AGO,SUDESTE,SP,HIDRATADO,"1111650,399"
2014,SET,SUDESTE,SP,HIDRATADO,"1012631,366"
2014,OUT,SUDESTE,SP,HIDRATADO,"1005863,447"
2014,NOV,SUDESTE,SP,HIDRATADO,"544538,822"
2014,DEZ,SUDESTE,SP,HIDRATADO,"218167,132"
2014,JAN,SUL,PR,HIDRATADO,"10498,561"
2014,FEV,SUL,PR,HIDRATADO,"8013,282"
2014,MAR,SUL,PR,HIDRATADO,"20772,88"
2014,ABR,SUL,PR,HIDRATADO,"73997,402"
2014,MAI,SUL,PR,HIDRATADO,"108892,289"
2014,JUN,SUL,PR,HIDRATADO,"107470,055"
2014,JUL,SUL,PR,HIDRATADO,"112953,584"
2014,AGO,SUL,PR,HIDRATADO,"153865,778"
2014,SET,SUL,PR,HIDRATADO,"125595,696"
2014,OUT,SUL,PR,HIDRATADO,"168160,164"
2014,NOV,SUL,PR,HIDRATADO,"103483,635"
2014,DEZ,SUL,PR,HIDRATADO,"54620,946"
2014,JAN,SUL,SC,HIDRATADO,0
2014,FEV,SUL,SC,HIDRATADO,0
2014,MAR,SUL,SC,HIDRATADO,0
2014,ABR,SUL,SC,HIDRATADO,0
2014,MAI,SUL,SC,HIDRATADO,0
2014,JUN,SUL,SC,HIDRATADO,0
2014,JUL,SUL,SC,HIDRATADO,0
2014,AGO,SUL,SC,HIDRATADO,0
2014,SET,SUL,SC,HIDRATADO,0
2014,OUT,SUL,SC,HIDRATADO,0
2014,NOV,SUL,SC,HIDRATADO,0
2014,DEZ,SUL,SC,HIDRATADO,0
2014,JAN,SUL,RS,HIDRATADO,0
2014,FEV,SUL,RS,HIDRATADO,0
2014,MAR,SUL,RS,HIDRATADO,0
2014,ABR,SUL,RS,HIDRATADO,0
2014,MAI,SUL,RS,HIDRATADO,0
2014,JUN,SUL,RS,HIDRATADO,"88,033"
2014,JUL,SUL,RS,HIDRATADO,"534,037"
2014,AGO,SUL,RS,HIDRATADO,"1057,988"
2014,SET,SUL,RS,HIDRATADO,"616,063"
2014,OUT,SUL,RS,HIDRATADO,"925,894"
2014,NOV,SUL,RS,HIDRATADO,"684,675"
2014,DEZ,SUL,RS,HIDRATADO,"490,763"
2014,JAN,CENTRO OESTE,MS,HIDRATADO,"2626,996"
2014,FEV,CENTRO OESTE,MS,HIDRATADO,"5038,287"
2014,MAR,CENTRO OESTE,MS,HIDRATADO,"14076,588"
2014,ABR,CENTRO OESTE,MS,HIDRATADO,"104208,821"
2014,MAI,CENTRO OESTE,MS,HIDRATADO,"177918,184"
2014,JUN,CENTRO OESTE,MS,HIDRATADO,"181417,414"
2014,JUL,CENTRO OESTE,MS,HIDRATADO,"182242,909"
2014,AGO,CENTRO OESTE,MS,HIDRATADO,"341533,539"
2014,SET,CENTRO OESTE,MS,HIDRATADO,"236029,048"
2014,OUT,CENTRO OESTE,MS,HIDRATADO,"247639,51"
2014,NOV,CENTRO OESTE,MS,HIDRATADO,"140554,407"
2014,DEZ,CENTRO OESTE,MS,HIDRATADO,"106587,061"
2014,JAN,CENTRO OESTE,MT,HIDRATADO,"8949,283"
2014,FEV,CENTRO OESTE,MT,HIDRATADO,"8216,16"
2014,MAR,CENTRO OESTE,MT,HIDRATADO,"5384,465"
2014,ABR,CENTRO OESTE,MT,HIDRATADO,"48963,867"
2014,MAI,CENTRO OESTE,MT,HIDRATADO,"78356,598"
2014,JUN,CENTRO OESTE,MT,HIDRATADO,"82312,442"
2014,JUL,CENTRO OESTE,MT,HIDRATADO,"86057,023"
2014,AGO,CENTRO OESTE,MT,HIDRATADO,"90533,275"
2014,SET,CENTRO OESTE,MT,HIDRATADO,"63755,573"
2014,OUT,CENTRO OESTE,MT,HIDRATADO,"87465,43"
2014,NOV,CENTRO OESTE,MT,HIDRATADO,"78770,613"
2014,DEZ,CENTRO OESTE,MT,HIDRATADO,"12618,684"
2014,JAN,CENTRO OESTE,GO,HIDRATADO,81
2014,FEV,CENTRO OESTE,GO,HIDRATADO,"686,802"
2014,MAR,CENTRO OESTE,GO,HIDRATADO,"18026,508"
2014,ABR,CENTRO OESTE,GO,HIDRATADO,"162128,489"
2014,MAI,CENTRO OESTE,GO,HIDRATADO,"349296,146"
2014,JUN,CENTRO OESTE,GO,HIDRATADO,"396960,669"
2014,JUL,CENTRO OESTE,GO,HIDRATADO,"423092,868"
2014,AGO,CENTRO OESTE,GO,HIDRATADO,"505101,6"
2014,SET,CENTRO OESTE,GO,HIDRATADO,"459641,205"
2014,OUT,CENTRO OESTE,GO,HIDRATADO,"445361,778"
2014,NOV,CENTRO OESTE,GO,HIDRATADO,"267954,326"
2014,DEZ,CENTRO OESTE,GO,HIDRATADO,"87834,109"
2014,JAN,CENTRO OESTE,DF,HIDRATADO,0
2014,FEV,CENTRO OESTE,DF,HIDRATADO,0
2014,MAR,CENTRO OESTE,DF,HIDRATADO,0
2014,ABR,CENTRO OESTE,DF,HIDRATADO,0
2014,MAI,CENTRO OESTE,DF,HIDRATADO,0
2014,JUN,CENTRO OESTE,DF,HIDRATADO,0
2014,JUL,CENTRO OESTE,DF,HIDRATADO,0
2014,AGO,CENTRO OESTE,DF,HIDRATADO,0
2014,SET,CENTRO OESTE,DF,HIDRATADO,0
2014,OUT,CENTRO OESTE,DF,HIDRATADO,0
2014,NOV,CENTRO OESTE,DF,HIDRATADO,0
2014,DEZ,CENTRO OESTE,DF,HIDRATADO,0
2015,JAN,NORTE,RO,ANIDRO,0
2015,FEV,NORTE,RO,ANIDRO,0
2015,MAR,NORTE,RO,ANIDRO,0
2015,ABR,NORTE,RO,ANIDRO,0
2015,MAI,NORTE,RO,ANIDRO,0
2015,JUN,NORTE,RO,ANIDRO,0
2015,JUL,NORTE,RO,ANIDRO,0
2015,AGO,NORTE,RO,ANIDRO,0
2015,SET,NORTE,RO,ANIDRO,0
2015,OUT,NORTE,RO,ANIDRO,0
2015,NOV,NORTE,RO,ANIDRO,0
2015,DEZ,NORTE,RO,ANIDRO,0
2015,JAN,NORTE,AC,ANIDRO,0
2015,FEV,NORTE,AC,ANIDRO,0
2015,MAR,NORTE,AC,ANIDRO,0
2015,ABR,NORTE,AC,ANIDRO,0
2015,MAI,NORTE,AC,ANIDRO,0
2015,JUN,NORTE,AC,ANIDRO,0
2015,JUL,NORTE,AC,ANIDRO,0
2015,AGO,NORTE,AC,ANIDRO,0
2015,SET,NORTE,AC,ANIDRO,0
2015,OUT,NORTE,AC,ANIDRO,0
2015,NOV,NORTE,AC,ANIDRO,0
2015,DEZ,NORTE,AC,ANIDRO,0
2015,JAN,NORTE,AM,ANIDRO,0
2015,FEV,NORTE,AM,ANIDRO,0
2015,MAR,NORTE,AM,ANIDRO,0
2015,ABR,NORTE,AM,ANIDRO,0
2015,MAI,NORTE,AM,ANIDRO,0
2015,JUN,NORTE,AM,ANIDRO,0
2015,JUL,NORTE,AM,ANIDRO,0
2015,AGO,NORTE,AM,ANIDRO,0
2015,SET,NORTE,AM,ANIDRO,0
2015,OUT,NORTE,AM,ANIDRO,0
2015,NOV,NORTE,AM,ANIDRO,0
2015,DEZ,NORTE,AM,ANIDRO,0
2015,JAN,NORTE,RR,ANIDRO,0
2015,FEV,NORTE,RR,ANIDRO,0
2015,MAR,NORTE,RR,ANIDRO,0
2015,ABR,NORTE,RR,ANIDRO,0
2015,MAI,NORTE,RR,ANIDRO,0
2015,JUN,NORTE,RR,ANIDRO,0
2015,JUL,NORTE,RR,ANIDRO,0
2015,AGO,NORTE,RR,ANIDRO,0
2015,SET,NORTE,RR,ANIDRO,0
2015,OUT,NORTE,RR,ANIDRO,0
2015,NOV,NORTE,RR,ANIDRO,0
2015,DEZ,NORTE,RR,ANIDRO,0
2015,JAN,NORTE,PA,ANIDRO,0
2015,FEV,NORTE,PA,ANIDRO,0
2015,MAR,NORTE,PA,ANIDRO,0
2015,ABR,NORTE,PA,ANIDRO,0
2015,MAI,NORTE,PA,ANIDRO,0
2015,JUN,NORTE,PA,ANIDRO,0
2015,JUL,NORTE,PA,ANIDRO,"1407,706"
2015,AGO,NORTE,PA,ANIDRO,"6202,482"
2015,SET,NORTE,PA,ANIDRO,"5846,896"
2015,OUT,NORTE,PA,ANIDRO,"4442,39"
2015,NOV,NORTE,PA,ANIDRO,"6312,244"
2015,DEZ,NORTE,PA,ANIDRO,"5578,6"
2015,JAN,NORTE,AP,ANIDRO,0
2015,FEV,NORTE,AP,ANIDRO,0
2015,MAR,NORTE,AP,ANIDRO,0
2015,ABR,NORTE,AP,ANIDRO,0
2015,MAI,NORTE,AP,ANIDRO,0
2015,JUN,NORTE,AP,ANIDRO,0
2015,JUL,NORTE,AP,ANIDRO,0
2015,AGO,NORTE,AP,ANIDRO,0
2015,SET,NORTE,AP,ANIDRO,0
2015,OUT,NORTE,AP,ANIDRO,0
2015,NOV,NORTE,AP,ANIDRO,0
2015,DEZ,NORTE,AP,ANIDRO,0
2015,JAN,NORTE,TO,ANIDRO,0
2015,FEV,NORTE,TO,ANIDRO,0
2015,MAR,NORTE,TO,ANIDRO,0
2015,ABR,NORTE,TO,ANIDRO,"8476,213"
2015,MAI,NORTE,TO,ANIDRO,"9470,955"
2015,JUN,NORTE,TO,ANIDRO,"18534,899"
2015,JUL,NORTE,TO,ANIDRO,"17383,03"
2015,AGO,NORTE,TO,ANIDRO,"21479,727"
2015,SET,NORTE,TO,ANIDRO,"19146,742"
2015,OUT,NORTE,TO,ANIDRO,"20495,445"
2015,NOV,NORTE,TO,ANIDRO,"12955,89"
2015,DEZ,NORTE,TO,ANIDRO,0
2015,JAN,NORDESTE,MA,ANIDRO,0
2015,FEV,NORDESTE,MA,ANIDRO,0
2015,MAR,NORDESTE,MA,ANIDRO,0
2015,ABR,NORDESTE,MA,ANIDRO,"4242,019"
2015,MAI,NORDESTE,MA,ANIDRO,"7441,772"
2015,JUN,NORDESTE,MA,ANIDRO,"11888,735"
2015,JUL,NORDESTE,MA,ANIDRO,"18163,004"
2015,AGO,NORDESTE,MA,ANIDRO,"29597,041"
2015,SET,NORDESTE,MA,ANIDRO,"27814,821"
2015,OUT,NORDESTE,MA,ANIDRO,"28704,089"
2015,NOV,NORDESTE,MA,ANIDRO,"8918,174"
2015,DEZ,NORDESTE,MA,ANIDRO,"7934,641"
2015,JAN,NORDESTE,PI,ANIDRO,0
2015,FEV,NORDESTE,PI,ANIDRO,0
2015,MAR,NORDESTE,PI,ANIDRO,0
2015,ABR,NORDESTE,PI,ANIDRO,0
2015,MAI,NORDESTE,PI,ANIDRO,0
2015,JUN,NORDESTE,PI,ANIDRO,"1550,964"
2015,JUL,NORDESTE,PI,ANIDRO,"5172,84"
2015,AGO,NORDESTE,PI,ANIDRO,"5833,72"
2015,SET,NORDESTE,PI,ANIDRO,"5627,716"
2015,OUT,NORDESTE,PI,ANIDRO,"4682,783"
2015,NOV,NORDESTE,PI,ANIDRO,"5972,175"
2015,DEZ,NORDESTE,PI,ANIDRO,"498,789"
2015,JAN,NORDESTE,CE,ANIDRO,0
2015,FEV,NORDESTE,CE,ANIDRO,0
2015,MAR,NORDESTE,CE,ANIDRO,0
2015,ABR,NORDESTE,CE,ANIDRO,0
2015,MAI,NORDESTE,CE,ANIDRO,0
2015,JUN,NORDESTE,CE,ANIDRO,0
2015,JUL,NORDESTE,CE,ANIDRO,0
2015,AGO,NORDESTE,CE,ANIDRO,0
2015,SET,NORDESTE,CE,ANIDRO,0
2015,OUT,NORDESTE,CE,ANIDRO,0
2015,NOV,NORDESTE,CE,ANIDRO,0
2015,DEZ,NORDESTE,CE,ANIDRO,0
2015,JAN,NORDESTE,RN,ANIDRO,"11181,442"
2015,FEV,NORDESTE,RN,ANIDRO,"10267,653"
2015,MAR,NORDESTE,RN,ANIDRO,"1379,978"
2015,ABR,NORDESTE,RN,ANIDRO,0
2015,MAI,NORDESTE,RN,ANIDRO,0
2015,JUN,NORDESTE,RN,ANIDRO,0
2015,JUL,NORDESTE,RN,ANIDRO,0
2015,AGO,NORDESTE,RN,ANIDRO,"23,299"
2015,SET,NORDESTE,RN,ANIDRO,"9300,192"
2015,OUT,NORDESTE,RN,ANIDRO,"9124,579"
2015,NOV,NORDESTE,RN,ANIDRO,"10870,801"
2015,DEZ,NORDESTE,RN,ANIDRO,"12006,564"
2015,JAN,NORDESTE,PB,ANIDRO,"33720,539"
2015,FEV,NORDESTE,PB,ANIDRO,"21550,69"
2015,MAR,NORDESTE,PB,ANIDRO,"8291,898"
2015,ABR,NORDESTE,PB,ANIDRO,"4978,157"
2015,MAI,NORDESTE,PB,ANIDRO,"191,094"
2015,JUN,NORDESTE,PB,ANIDRO,0
2015,JUL,NORDESTE,PB,ANIDRO,"269,254"
2015,AGO,NORDESTE,PB,ANIDRO,"11639,921"
2015,SET,NORDESTE,PB,ANIDRO,"27598,406"
2015,OUT,NORDESTE,PB,ANIDRO,"32885,176"
2015,NOV,NORDESTE,PB,ANIDRO,"35708,204"
2015,DEZ,NORDESTE,PB,ANIDRO,"31870,392"
2015,JAN,NORDESTE,PE,ANIDRO,"42857,322"
2015,FEV,NORDESTE,PE,ANIDRO,"16636,978"
2015,MAR,NORDESTE,PE,ANIDRO,"10723,722"
2015,ABR,NORDESTE,PE,ANIDRO,"6379,659"
2015,MAI,NORDESTE,PE,ANIDRO,"1224,889"
2015,JUN,NORDESTE,PE,ANIDRO,0
2015,JUL,NORDESTE,PE,ANIDRO,"182,9"
2015,AGO,NORDESTE,PE,ANIDRO,"439,932"
2015,SET,NORDESTE,PE,ANIDRO,"5966,338"
2015,OUT,NORDESTE,PE,ANIDRO,"26172,635"
2015,NOV,NORDESTE,PE,ANIDRO,"40921,942"
2015,DEZ,NORDESTE,PE,ANIDRO,"37498,305"
2015,JAN,NORDESTE,AL,ANIDRO,"62697,992"
2015,FEV,NORDESTE,AL,ANIDRO,"52584,973"
2015,MAR,NORDESTE,AL,ANIDRO,"54387,135"
2015,ABR,NORDESTE,AL,ANIDRO,"32685,618"
2015,MAI,NORDESTE,AL,ANIDRO,"1579,977"
2015,JUN,NORDESTE,AL,ANIDRO,0
2015,JUL,NORDESTE,AL,ANIDRO,0
2015,AGO,NORDESTE,AL,ANIDRO,"860,489"
2015,SET,NORDESTE,AL,ANIDRO,"10347,558"
2015,OUT,NORDESTE,AL,ANIDRO,"25459,098"
2015,NOV,NORDESTE,AL,ANIDRO,"39452,396"
2015,DEZ,NORDESTE,AL,ANIDRO,"52991,74"
2015,JAN,NORDESTE,SE,ANIDRO,"5357,841"
2015,FEV,NORDESTE,SE,ANIDRO,"5006,79"
2015,MAR,NORDESTE,SE,ANIDRO,"4127,065"
2015,ABR,NORDESTE,SE,ANIDRO,"1841,298"
2015,MAI,NORDESTE,SE,ANIDRO,"1179,9"
2015,JUN,NORDESTE,SE,ANIDRO,0
2015,JUL,NORDESTE,SE,ANIDRO,0
2015,AGO,NORDESTE,SE,ANIDRO,0
2015,SET,NORDESTE,SE,ANIDRO,"2245,727"
2015,OUT,NORDESTE,SE,ANIDRO,"3366,164"
2015,NOV,NORDESTE,SE,ANIDRO,"5490,725"
2015,DEZ,NORDESTE,SE,ANIDRO,"6507,472"
2015,JAN,NORDESTE,BA,ANIDRO,"20,557"
2015,FEV,NORDESTE,BA,ANIDRO,"493,37"
2015,MAR,NORDESTE,BA,ANIDRO,"242,646"
2015,ABR,NORDESTE,BA,ANIDRO,"308,965"
2015,MAI,NORDESTE,BA,ANIDRO,"3759,57"
2015,JUN,NORDESTE,BA,ANIDRO,"4584,295"
2015,JUL,NORDESTE,BA,ANIDRO,"6681,066"
2015,AGO,NORDESTE,BA,ANIDRO,"7825,543"
2015,SET,NORDESTE,BA,ANIDRO,"7684,027"
2015,OUT,NORDESTE,BA,ANIDRO,"9850,436"
2015,NOV,NORDESTE,BA,ANIDRO,"5545,915"
2015,DEZ,NORDESTE,BA,ANIDRO,"200,565"
2015,JAN,SUDESTE,MG,ANIDRO,"5665,899"
2015,FEV,SUDESTE,MG,ANIDRO,"12343,021"
2015,MAR,SUDESTE,MG,ANIDRO,"6985,063"
2015,ABR,SUDESTE,MG,ANIDRO,"45574,577"
2015,MAI,SUDESTE,MG,ANIDRO,"97569,954"
2015,JUN,SUDESTE,MG,ANIDRO,"155102,985"
2015,JUL,SUDESTE,MG,ANIDRO,"179185,763"
2015,AGO,SUDESTE,MG,ANIDRO,"198149,158"
2015,SET,SUDESTE,MG,ANIDRO,"139419,666"
2015,OUT,SUDESTE,MG,ANIDRO,"125143,275"
2015,NOV,SUDESTE,MG,ANIDRO,"104605,104"
2015,DEZ,SUDESTE,MG,ANIDRO,"35108,84"
2015,JAN,SUDESTE,ES,ANIDRO,"4503,14"
2015,FEV,SUDESTE,ES,ANIDRO,0
2015,MAR,SUDESTE,ES,ANIDRO,0
2015,ABR,SUDESTE,ES,ANIDRO,0
2015,MAI,SUDESTE,ES,ANIDRO,"7050,547"
2015,JUN,SUDESTE,ES,ANIDRO,"9391,758"
2015,JUL,SUDESTE,ES,ANIDRO,"11610,355"
2015,AGO,SUDESTE,ES,ANIDRO,"13849,566"
2015,SET,SUDESTE,ES,ANIDRO,"11810,461"
2015,OUT,SUDESTE,ES,ANIDRO,"12865,909"
2015,NOV,SUDESTE,ES,ANIDRO,"9047,665"
2015,DEZ,SUDESTE,ES,ANIDRO,"6808,562"
2015,JAN,SUDESTE,RJ,ANIDRO,0
2015,FEV,SUDESTE,RJ,ANIDRO,0
2015,MAR,SUDESTE,RJ,ANIDRO,0
2015,ABR,SUDESTE,RJ,ANIDRO,0
2015,MAI,SUDESTE,RJ,ANIDRO,0
2015,JUN,SUDESTE,RJ,ANIDRO,0
2015,JUL,SUDESTE,RJ,ANIDRO,0
2015,AGO,SUDESTE,RJ,ANIDRO,0
2015,SET,SUDESTE,RJ,ANIDRO,0
2015,OUT,SUDESTE,RJ,ANIDRO,0
2015,NOV,SUDESTE,RJ,ANIDRO,0
2015,DEZ,SUDESTE,RJ,ANIDRO,0
2015,JAN,SUDESTE,SP,ANIDRO,"15126,169"
2015,FEV,SUDESTE,SP,ANIDRO,"21089,576"
2015,MAR,SUDESTE,SP,ANIDRO,"29623,544"
2015,ABR,SUDESTE,SP,ANIDRO,"281547,628"
2015,MAI,SUDESTE,SP,ANIDRO,"562807,368"
2015,JUN,SUDESTE,SP,ANIDRO,"785277,783"
2015,JUL,SUDESTE,SP,ANIDRO,"832346,855"
2015,AGO,SUDESTE,SP,ANIDRO,"1068391,256"
2015,SET,SUDESTE,SP,ANIDRO,"799911,333"
2015,OUT,SUDESTE,SP,ANIDRO,"883166,578"
2015,NOV,SUDESTE,SP,ANIDRO,"544722,865"
2015,DEZ,SUDESTE,SP,ANIDRO,"357300,473"
2015,JAN,SUL,PR,ANIDRO,"2980,064"
2015,FEV,SUL,PR,ANIDRO,"235,967"
2015,MAR,SUL,PR,ANIDRO,"24464,658"
2015,ABR,SUL,PR,ANIDRO,"50702,97"
2015,MAI,SUL,PR,ANIDRO,"54434,642"
2015,JUN,SUL,PR,ANIDRO,"54991,289"
2015,JUL,SUL,PR,ANIDRO,"38395,586"
2015,AGO,SUL,PR,ANIDRO,"105853,843"
2015,SET,SUL,PR,ANIDRO,"72151,539"
2015,OUT,SUL,PR,ANIDRO,"66866,32"
2015,NOV,SUL,PR,ANIDRO,"32836,886"
2015,DEZ,SUL,PR,ANIDRO,"34374,549"
2015,JAN,SUL,SC,ANIDRO,0
2015,FEV,SUL,SC,ANIDRO,0
2015,MAR,SUL,SC,ANIDRO,0
2015,ABR,SUL,SC,ANIDRO,0
2015,MAI,SUL,SC,ANIDRO,0
2015,JUN,SUL,SC,ANIDRO,0
2015,JUL,SUL,SC,ANIDRO,0
2015,AGO,SUL,SC,ANIDRO,0
2015,SET,SUL,SC,ANIDRO,0
2015,OUT,SUL,SC,ANIDRO,0
2015,NOV,SUL,SC,ANIDRO,0
2015,DEZ,SUL,SC,ANIDRO,0
2015,JAN,SUL,RS,ANIDRO,0
2015,FEV,SUL,RS,ANIDRO,0
2015,MAR,SUL,RS,ANIDRO,0
2015,ABR,SUL,RS,ANIDRO,0
2015,MAI,SUL,RS,ANIDRO,0
2015,JUN,SUL,RS,ANIDRO,0
2015,JUL,SUL,RS,ANIDRO,0
2015,AGO,SUL,RS,ANIDRO,0
